datetime,signal_vrp_z,signal_concavity_z,signal_skew_z,dte,entry_iv,spx_close,vrp_raw,concavity_raw,skew_raw,tp_pct,kelly_fraction
2020-01-13,1.233782,0.044611,0.388662,39,0.1113,3272.64,0.055593,-0.011563,0.0697,50,0.015
2020-01-14,1.138481,0.269369,-0.156082,38,0.1086,3284.49,0.052823,-0.010788,0.0643,50,0.015
2020-01-15,1.149154,0.497838,-0.186034,37,0.1063,3292.51,0.053319,-0.01,0.064,50,0.015
2020-01-16,1.07278,-0.24575,-0.387864,36,0.1048,3306.82,0.051106,-0.01255,0.062,50,0.015
2020-01-17,1.014588,-0.562271,-0.113516,35,0.1036,3322.73,0.049436,-0.013637,0.0647,50,0.015
2020-01-21,1.178051,-0.214117,-0.224917,31,0.1093,3321.3,0.054658,-0.01245,0.0636,50,0.015
2020-01-22,1.233529,-0.20987,-0.275286,30,0.1085,3332.36,0.056562,-0.012437,0.0631,50,0.015
2020-01-23,1.324146,-0.019412,0.243869,29,0.1177,3313.77,0.059684,-0.011763,0.0681,50,0.015
2020-01-24,1.196323,-0.096918,0.104494,28,0.114,3326.32,0.056021,-0.011988,0.0667,50,0.015
2020-01-27,1.213798,0.609803,1.119829,25,0.1639,3247.85,0.056828,-0.009613,0.0765,50,0.015
2020-01-28,0.497712,0.895663,0.534526,27,0.1434,3268.8,0.034427,-0.00865,0.0708,50,0.015
2020-01-29,0.721941,1.165678,0.236436,26,0.1472,3274.65,0.041518,-0.007738,0.0679,50,0.015
2020-01-30,0.864556,1.171884,0.110489,25,0.1531,3262.23,0.046128,-0.007687,0.0667,50,0.015
2020-01-31,1.294968,0.938601,1.098204,33,0.1649,3257.12,0.059822,-0.008425,0.0762,50,0.015
2020-02-03,1.001187,0.688493,0.599403,30,0.1557,3262.61,0.050718,-0.009225,0.0714,50,0.015
2020-02-04,0.50273,0.816306,0.278922,29,0.1432,3290.86,0.03499,-0.008788,0.0683,50,0.015
2020-02-05,0.266635,1.466462,-0.727807,28,0.14,3323.34,0.027563,-0.006625,0.0586,50,0.015
2020-02-06,-0.03954,-0.062171,0.102692,27,0.1315,3343.87,0.017841,-0.011625,0.0666,50,0.015
2020-02-07,0.043281,-0.207265,0.855853,26,0.134,3331.98,0.020435,-0.012088,0.0739,50,0.015
2020-02-10,0.139013,-0.156467,0.735594,30,0.1366,3333.63,0.023455,-0.0119,0.0728,50,0.015
2020-02-11,-0.430279,-0.718181,0.534169,29,0.1243,3373.17,0.00535,-0.013712,0.0709,50,0.015
2020-02-12,-0.479598,-0.667658,0.716943,28,0.1225,3372.59,0.003678,-0.013538,0.0727,50,0.015
2020-02-13,-0.460405,-0.180944,0.519552,27,0.1233,3367.69,0.00416,-0.01195,0.0708,50,0.015
2020-02-14,-0.511327,-0.966704,0.506401,26,0.121,3372.04,0.002458,-0.014488,0.0707,50,0.015
2020-02-21,0.051573,-1.073898,2.576539,38,0.1481,3339.48,0.020282,-0.01485,0.0908,50,0.015
2020-02-24,0.541086,-1.272631,3.225922,35,0.1901,3259.07,0.03586,-0.0155,0.0976,50,0.015
2020-02-25,1.777325,-0.793929,3.747935,34,0.2085,3227.24,0.07524,-0.01395,0.1036,50,0.015
2020-02-26,1.736755,0.043881,2.446801,33,0.2227,3162.55,0.074543,-0.011225,0.0914,50,0.015
2020-02-27,2.486462,-1.275364,3.930494,32,0.293,3047.07,0.099237,-0.0155,0.1072,50,0.015
2020-02-28,4.0,-4.0,4.0,31,0.5334,2956.52,0.317894,-0.03015,0.1284,50,0.015
2020-03-02,3.242139,-0.327748,4.0,28,0.3601,2967.64,0.142677,-0.012563,0.1569,50,0.015
2020-03-03,0.057053,-1.870499,4.0,27,0.2897,3084.98,0.02353,-0.017912,0.1469,50,0.015
2020-03-04,0.166666,-2.299375,4.0,26,0.2913,3057.17,0.027807,-0.019475,0.1622,50,0.015
2020-03-05,1.028951,-1.614479,4.0,25,0.32,3057.37,0.0609,-0.017162,0.1681,50,0.015
2020-03-06,2.819777,-1.444629,4.0,31,0.4151,2937.52,0.12993,-0.016587,0.1979,50,0.015
2020-03-09,4.0,-3.016685,4.0,28,0.5086,2808.77,0.193041,-0.022175,0.2406,50,0.015
2020-03-10,2.393285,-0.966755,4.0,27,0.4421,2842.63,0.119619,-0.014988,0.1651,50,0.015
2020-03-11,3.388653,-0.996842,4.0,26,0.476,2807.7,0.161857,-0.015088,0.1723,50,0.015
2020-03-12,4.0,-3.8405,4.0,25,0.6405,2549.73,0.201942,-0.025275,0.2014,50,0.015
2020-03-13,3.788264,-3.442687,4.0,33,0.6316,2568.88,0.188532,-0.024225,0.2306,50,0.015
2020-03-16,4.0,2.170722,3.65076,30,0.6948,2448.71,0.239326,-0.003425,0.1674,50,0.015
2020-03-17,4.0,-1.924479,4.0,29,0.7606,2409.62,0.309402,-0.018825,0.2402,50,0.015
2020-03-18,4.0,1.075651,4.0,28,0.6981,2435.12,0.241523,-0.007463,0.1945,50,0.015
2020-03-19,4.0,0.977774,4.0,27,0.712,2423.37,0.258226,-0.007812,0.2461,50,0.015
2020-03-20,1.715874,-2.604045,3.45907,26,0.5758,2405.66,0.120838,-0.0215,0.184,50,0.015
2020-03-23,0.857185,-4.0,4.0,38,0.545,2289.1,0.075532,-0.033025,0.2474,50,0.015
2020-03-24,-1.293572,-2.788658,3.3586,29,0.4635,2368.12,-0.040117,-0.0231,0.1904,50,0.015
2020-03-25,0.674735,-2.070565,3.734785,28,0.5829,2411.16,0.065956,-0.020325,0.2066,50,0.015
2020-03-26,-1.038308,-4.0,3.714421,27,0.5411,2555.74,-0.026485,-0.030288,0.2099,50,0.015
2020-03-27,-0.21372,-3.659913,4.0,26,0.5802,2549.31,0.017965,-0.027775,0.2526,50,0.015
2020-03-30,-1.223527,-4.0,4.0,31,0.5273,2573.17,-0.036743,-0.03095,0.2708,50,0.015
2020-03-31,-2.388187,-4.0,3.7846,29,0.4483,2630.1,-0.100486,-0.031563,0.2313,50,0.015
2020-04-01,-2.01452,-1.58567,2.890271,28,0.4848,2507.34,-0.081936,-0.019638,0.1991,50,0.015
2020-04-02,-1.902787,0.246195,2.689793,27,0.4887,2488.82,-0.07691,-0.010888,0.1931,50,0.015
2020-04-03,-2.867393,-1.177565,2.456404,26,0.429,2525.25,-0.131724,-0.01775,0.1852,50,0.015
2020-04-06,-3.377783,-0.721177,2.408428,32,0.3942,2602.68,-0.163637,-0.0156,0.1848,50,0.015
2020-04-07,-3.756366,-2.816289,2.812173,29,0.3882,2713.26,-0.190292,-0.0257,0.204,50,0.015
2020-04-08,-3.518395,-2.028796,2.310138,28,0.3964,2674.01,-0.182653,-0.022125,0.1842,50,0.015
2020-04-09,-2.202394,-1.815448,1.895547,27,0.3766,2797.78,-0.108292,-0.0212,0.1672,50,0.015
2020-04-13,-1.982323,-0.87016,1.884815,25,0.3936,2754.45,-0.096398,-0.016613,0.1677,50,0.015
2020-04-14,-2.392941,-1.031502,1.443122,29,0.3345,2833.69,-0.123115,-0.017437,0.1487,50,0.015
2020-04-15,-1.76354,-1.110984,1.769513,28,0.3755,2774.19,-0.085939,-0.017863,0.1641,50,0.015
2020-04-16,-1.759268,-0.622445,1.750561,27,0.3757,2767.3,-0.086747,-0.015462,0.1641,50,0.015
2020-04-17,-2.305299,-0.860177,1.546899,26,0.3448,2849.09,-0.122398,-0.01665,0.1556,50,0.015
2020-04-20,-2.194837,-0.441392,1.67566,39,0.3476,2845.47,-0.117433,-0.014575,0.1622,50,0.015
2020-04-21,-0.728406,-0.078266,1.751453,29,0.408,2771.57,-0.024623,-0.012762,0.1665,50,0.015
2020-04-22,-0.825218,-0.465633,1.307823,28,0.3925,2776.65,-0.031046,-0.014687,0.1467,50,0.015
2020-04-23,-1.475643,-0.542368,1.371738,27,0.3499,2824.46,-0.073364,-0.015075,0.1502,50,0.015
2020-04-24,-0.841769,-0.861802,1.342734,26,0.3496,2799.64,-0.032888,-0.016675,0.1494,50,0.015
2020-04-27,-1.746189,-1.148115,1.288601,32,0.2945,2862.64,-0.091996,-0.018125,0.1474,50,0.015
2020-04-28,-2.016592,-1.407032,1.231095,31,0.2766,2902.67,-0.110788,-0.01945,0.1452,50,0.015
2020-04-29,-2.104146,-1.39455,1.261328,30,0.2647,2917.05,-0.11813,-0.019437,0.1471,50,0.015
2020-04-30,-0.967046,-1.941413,1.379843,29,0.2841,2922.86,-0.044268,-0.02225,0.1532,50,0.015
2020-05-01,-4.0,2.457347,-1.863,28,0.03124,2856.1,-0.311113,0.0,0.0,50,0.015
2020-05-04,-0.393749,0.069732,1.140314,25,0.3389,2819.05,-0.009235,-0.012062,0.1425,50,0.015
2020-05-08,-0.532506,-0.150954,0.706963,31,0.2514,2916.21,-0.019154,-0.013175,0.1222,50,0.015
2020-05-11,-0.446468,-0.587673,0.655879,28,0.2494,2912.22,-0.013423,-0.0154,0.12,50,0.015
2020-05-12,-0.52948,-0.700202,0.630201,27,0.2257,2927.05,-0.019473,-0.015975,0.119,50,0.015
2020-05-13,0.11835,-1.288741,0.932658,26,0.2734,2859.39,0.025446,-0.018962,0.1337,50,0.015
2020-05-14,0.706357,-1.575424,1.059434,25,0.338,2775.38,0.066348,-0.020462,0.1401,50,0.015
2020-05-19,-0.566425,-1.241604,0.826334,29,0.2453,2957.98,-0.022364,-0.018813,0.1293,50,0.015
2020-05-20,-0.709841,-1.976443,0.827581,28,0.235,2974.29,-0.032722,-0.0226,0.1296,50,0.015
2020-05-21,-0.54706,-1.466086,0.655108,27,0.2414,2970.53,-0.021811,-0.020037,0.1215,50,0.015
2020-05-22,-0.327763,-0.353534,0.537906,26,0.2584,2934.71,-0.006954,-0.0143,0.116,50,0.015
2020-05-26,-0.711062,-2.182947,0.685563,29,0.234,3008.03,-0.033891,-0.0238,0.1232,50,0.015
2020-05-27,-0.642499,-2.224743,0.743209,28,0.2351,3005.29,-0.029562,-0.024175,0.1262,50,0.015
2020-05-28,-0.7233,-2.191707,0.794807,27,0.2322,3046.11,-0.035557,-0.024163,0.1289,50,0.015
2020-05-29,-0.600977,-1.777739,0.863872,26,0.2432,3018.58,-0.027519,-0.022113,0.1325,50,0.015
2020-06-01,-0.397456,-1.437861,0.974612,39,0.2418,3048.15,-0.013834,-0.020313,0.1381,50,0.015
2020-06-02,-0.381013,-1.231596,0.837429,45,0.2354,3064.03,-0.012892,-0.019275,0.1318,50,0.015
2020-06-03,-0.445004,-1.44473,0.748699,44,0.2241,3105.6,-0.01751,-0.020475,0.1278,50,0.015
2020-06-04,-0.561728,-1.19062,0.528746,43,0.2119,3119.55,-0.025816,-0.019175,0.1174,50,0.015
2020-06-05,-0.771067,-1.478009,0.425176,42,0.204,3184.38,-0.04053,-0.020775,0.1126,50,0.015
2020-06-08,-0.644655,-1.707712,0.480728,39,0.2108,3202.81,-0.03213,-0.022088,0.1155,50,0.015
2020-06-09,-0.382243,-1.627794,0.627067,38,0.2292,3193.43,-0.01431,-0.02175,0.1228,50,0.015
2020-06-10,-0.228114,-1.877962,0.729196,37,0.2403,3192.35,-0.00383,-0.0232,0.128,50,0.015
2020-06-11,0.007934,-1.425758,0.787311,36,0.2591,3113.24,0.012338,-0.020837,0.1311,50,0.015
2020-06-12,0.966739,-1.952718,1.466872,35,0.303,3066.14,0.078514,-0.023788,0.1643,50,0.015
2020-06-15,1.232299,-1.250306,1.379598,32,0.3222,3007.11,0.097195,-0.020037,0.1607,50,0.015
2020-06-16,-0.069352,-2.097062,0.949999,31,0.2646,3147.72,0.00722,-0.02475,0.1404,50,0.015
2020-06-17,0.185763,-1.565233,1.024821,30,0.2842,3124.49,0.024749,-0.02195,0.1444,50,0.015
2020-06-18,0.103094,-1.217696,0.94278,29,0.2791,3113.93,0.018987,-0.0201,0.1408,50,0.015
2020-06-19,-0.249747,-1.115581,0.826518,28,0.2553,3141.66,-0.00546,-0.019587,0.1355,50,0.015
2020-06-22,0.045433,-0.551903,0.780913,25,0.2751,3106.52,0.014993,-0.0165,0.1336,50,0.015
2020-06-23,-0.150123,-1.043898,0.826134,29,0.2507,3140.92,0.001512,-0.019263,0.1361,50,0.015
2020-06-24,0.098466,-0.278077,0.700607,28,0.2763,3090.31,0.018799,-0.015038,0.1303,50,0.015
2020-06-25,0.309534,-0.263404,0.66003,27,0.291,3053.69,0.033533,-0.014975,0.1286,50,0.015
2020-06-26,0.27056,-0.814717,0.710074,26,0.2863,3047.61,0.030972,-0.018063,0.1313,50,0.015
2020-06-29,0.258378,-0.637488,0.613835,28,0.2844,3026.79,0.030268,-0.017112,0.1269,50,0.015
2020-06-30,-0.240491,-0.068164,0.36396,27,0.253,3063.34,-0.004233,-0.013975,0.115,50,0.015
2020-07-01,-0.609397,-0.460506,0.37616,26,0.2308,3118.27,-0.02985,-0.016175,0.1158,50,0.015
2020-07-02,-0.983666,-0.258169,0.042051,25,0.2078,3156.56,-0.055954,-0.015075,0.0998,50,0.015
2020-07-17,-0.062048,-0.966685,0.37735,31,0.2172,3218.04,0.007807,-0.019025,0.1162,50,0.015
2020-07-20,-0.174837,-0.792992,0.120658,28,0.2078,3226.87,8.6e-05,-0.0181,0.104,50,0.015
2020-07-21,-0.30548,-0.635093,0.059125,27,0.1975,3271.02,-0.008959,-0.01725,0.1012,50,0.015
2020-07-22,-0.159198,-0.940961,0.242003,26,0.2058,3263.86,0.001182,-0.018975,0.1102,50,0.015
2020-07-23,-0.152024,-1.11133,0.194385,25,0.1948,3268.38,0.001693,-0.019962,0.1081,50,0.015
2020-07-24,0.15231,-0.964905,0.361124,31,0.2205,3216.5,0.02278,-0.019188,0.1163,50,0.015
2020-07-27,-0.051961,-0.675771,0.22789,28,0.2057,3232.2,0.008593,-0.017613,0.1101,50,0.015
2020-07-28,-0.09336,0.233547,0.072289,27,0.1997,3231.88,0.00561,-0.01255,0.1028,50,0.015
2020-07-29,-0.073458,-1.074426,0.079228,26,0.1983,3240.32,0.006966,-0.019862,0.1033,50,0.015
2020-07-30,0.341147,-0.859232,0.240676,25,0.2227,3212.0,0.035746,-0.0187,0.1112,50,0.015
2020-07-31,0.184713,-0.403195,0.115528,26,0.2099,3241.66,0.024943,-0.016175,0.1054,50,0.015
2020-08-03,0.022098,-0.832897,0.2503,32,0.2063,3295.98,0.013654,-0.0186,0.112,50,0.015
2020-08-04,-0.134963,-0.717168,0.024662,29,0.1953,3299.69,0.002667,-0.017975,0.1014,50,0.015
2020-08-05,-0.247032,-1.102751,0.095355,28,0.1877,3326.8,-0.005254,-0.020162,0.1049,50,0.015
2020-08-06,-0.298684,-1.028944,0.045748,27,0.1837,3329.73,-0.008958,-0.019787,0.1027,50,0.015
2020-08-07,-0.397895,-1.203667,0.113731,26,0.1752,3344.88,-0.015994,-0.020812,0.1061,50,0.015
2020-08-10,-0.183275,-1.406421,0.211131,25,0.1804,3358.39,-0.001234,-0.022012,0.1109,50,0.015
2020-08-11,0.295348,-1.632251,0.283014,31,0.1804,3363.95,0.03194,-0.023362,0.1145,50,0.015
2020-08-12,0.762971,-1.843361,0.369718,30,0.1784,3370.04,0.064512,-0.02465,0.1188,50,0.015
2020-08-13,0.788183,-1.595206,0.226275,29,0.1768,3380.62,0.066473,-0.023325,0.1122,50,0.015
2020-08-14,0.797154,-1.642823,0.265236,28,0.1799,3367.7,0.067287,-0.023675,0.1142,50,0.015
2020-08-17,0.706505,-1.244833,0.20622,25,0.1739,3380.86,0.061148,-0.02145,0.1116,50,0.015
2020-08-18,0.72803,-1.343154,0.12211,27,0.1676,3380.21,0.062765,-0.022075,0.1078,50,0.015
2020-08-19,0.691288,-1.635609,0.113855,26,0.1644,3392.4,0.060361,-0.02385,0.1076,50,0.015
2020-08-20,0.79699,-1.192358,0.235037,25,0.1761,3370.76,0.067931,-0.021338,0.1135,50,0.015
2020-08-21,1.086386,-2.222843,0.60969,31,0.1746,3384.24,0.088384,-0.027463,0.1313,50,0.015
2020-08-24,0.941957,-1.95248,0.326547,28,0.1697,3421.74,0.078653,-0.026038,0.1183,50,0.015
2020-08-25,0.962665,-2.538171,0.5015,27,0.1708,3429.13,0.080371,-0.029687,0.1267,50,0.015
2020-08-26,0.849856,-1.81077,0.117965,26,0.1636,3449.06,0.072631,-0.025525,0.109,50,0.015
2020-08-27,1.226807,-2.060189,0.283488,25,0.181,3481.16,0.099258,-0.027163,0.1169,50,0.015
2020-08-28,1.447995,-2.379546,0.48984,26,0.1948,3489.2,0.115206,-0.029287,0.1267,50,0.015
2020-08-31,1.639244,-2.758409,0.670766,32,0.1926,3504.2,0.129205,-0.031863,0.1353,50,0.015
2020-09-01,1.754113,-3.143185,0.788275,31,0.2017,3505.41,0.137929,-0.034625,0.141,50,0.015
2020-09-02,1.680695,-2.910193,0.853371,30,0.2007,3543.49,0.133527,-0.033587,0.1443,50,0.015
2020-09-03,1.726909,-2.95137,0.702255,29,0.2045,3547.64,0.13745,-0.034237,0.1375,50,0.015
2020-09-04,1.452079,-2.718211,1.286985,28,0.2729,3422.17,0.11883,-0.033087,0.1651,50,0.015
2020-09-11,0.456463,-1.068527,0.269007,31,0.2322,3347.52,0.047686,-0.022325,0.1178,50,0.015
2020-09-14,0.142802,-0.171159,-0.149037,28,0.2156,3393.08,0.02507,-0.016338,0.0983,50,0.015
2020-09-15,0.052785,-0.497863,-0.231106,27,0.2098,3413.76,0.018581,-0.018562,0.0945,50,0.015
2020-09-16,0.054857,-0.471904,-0.025718,26,0.2099,3412.29,0.018668,-0.018425,0.1042,50,0.015
2020-09-17,0.106772,-0.46456,-0.107202,25,0.2209,3361.06,0.022318,-0.018412,0.1005,50,0.015
2020-09-18,0.014053,-0.312569,-0.105791,31,0.213,3357.21,0.015628,-0.017438,0.1007,50,0.015
2020-09-21,0.086696,-0.085011,-0.001605,28,0.2476,3251.15,0.020983,-0.015962,0.1057,50,0.015
2020-09-22,-0.151037,0.50621,-0.350074,27,0.2325,3294.92,0.003943,-0.0121,0.0896,50,0.015
2020-09-23,-0.282769,0.360908,-0.353223,26,0.2236,3307.9,-0.00546,-0.0131,0.0896,50,0.015
2020-09-24,-0.062253,-0.041296,-0.22278,25,0.2442,3250.57,0.01052,-0.015775,0.0958,50,0.015
2020-09-25,0.528997,0.654504,-0.094662,42,0.2826,3231.02,0.053268,-0.011288,0.1019,50,0.015
2020-09-28,-0.286136,0.814613,-0.18393,39,0.2605,3344.11,-0.005416,-0.010288,0.0979,50,0.015
2020-09-29,-0.740526,0.359176,-0.405168,29,0.2275,3355.93,-0.038186,-0.013275,0.0878,50,0.015
2020-09-30,-0.839211,0.973238,-0.483105,28,0.2207,3366.62,-0.045531,-0.009387,0.0843,50,0.015
2020-10-01,-0.702034,0.458384,-0.376414,27,0.2267,3372.91,-0.035683,-0.012712,0.0893,50,0.015
2020-10-02,-0.493447,0.963375,-0.481494,26,0.2414,3359.98,-0.020664,-0.009512,0.0845,50,0.015
2020-10-05,0.314319,1.338253,-0.245249,32,0.2701,3384.18,0.037634,-0.007125,0.0954,50,0.015
2020-10-06,0.252076,1.209566,-0.26334,31,0.2618,3412.13,0.033311,-0.007925,0.0946,50,0.015
2020-10-07,0.256748,1.150155,-0.134585,30,0.263,3395.03,0.033933,-0.008275,0.1006,50,0.015
2020-10-08,-0.000436,0.838032,-0.209689,29,0.2459,3437.0,0.01563,-0.01025,0.0972,50,0.015
2020-10-09,-0.060845,0.584956,-0.200128,28,0.2278,3460.29,0.011507,-0.011862,0.0977,50,0.015
2020-10-12,-0.088226,0.046179,-0.129788,25,0.2263,3508.77,0.009715,-0.015325,0.101,50,0.015
2020-10-16,-0.155082,0.465686,-0.058062,31,0.2282,3503.21,0.005129,-0.01265,0.1044,50,0.015
2020-10-19,0.563005,0.468034,-0.029976,28,0.2429,3482.99,0.05691,-0.012625,0.1058,50,0.015
2020-10-20,0.720884,0.768358,-0.099855,27,0.2545,3457.34,0.068607,-0.010688,0.1027,50,0.015
2020-10-21,0.727448,0.869714,-0.17405,26,0.2553,3463.67,0.069486,-0.010025,0.0994,50,0.015
2020-10-22,0.915119,0.86753,-0.246627,25,0.2574,3441.03,0.083339,-0.010025,0.0962,50,0.015
2020-10-23,0.771785,0.505666,-0.052924,31,0.2445,3458.55,0.073516,-0.01235,0.1052,50,0.015
2020-10-26,1.600047,0.398732,-0.014869,28,0.263,3434.85,0.133536,-0.013037,0.1071,50,0.015
2020-10-27,1.920777,0.109963,0.141376,27,0.2923,3403.09,0.157814,-0.0149,0.1144,50,0.015
2020-10-28,2.225331,-0.039843,0.389971,26,0.3467,3313.94,0.181585,-0.015887,0.1259,50,0.015
2020-10-29,2.199355,-0.383346,0.442479,25,0.3498,3281.44,0.181965,-0.018112,0.1285,50,0.015
2020-10-30,1.848452,0.006095,0.506129,42,0.3258,3279.76,0.158198,-0.01565,0.1316,50,0.015
2020-11-02,1.631714,-0.166136,0.628743,39,0.3157,3320.97,0.143575,-0.016775,0.1374,50,0.015
2020-11-03,1.109643,-0.097364,0.629965,45,0.2841,3371.14,0.105633,-0.016363,0.1377,50,0.015
2020-11-04,0.227191,-0.271688,0.393606,44,0.2371,3452.02,0.03991,-0.0175,0.1272,50,0.015
2020-11-05,0.055351,-0.310318,0.29716,43,0.2305,3517.58,0.027021,-0.017775,0.123,50,0.015
2020-11-06,0.069827,-0.431037,0.258169,42,0.2314,3501.11,0.028038,-0.018575,0.1214,50,0.015
2020-11-09,-0.662086,-0.474709,-0.088233,39,0.2025,3618.6,-0.027064,-0.018888,0.1059,50,0.015
2020-11-10,-0.709292,-0.530539,0.056705,38,0.2119,3544.07,-0.030807,-0.019275,0.1126,50,0.015
2020-11-11,-0.688979,-0.544569,-0.189851,37,0.2138,3562.02,-0.029474,-0.0194,0.1016,50,0.015
2020-11-12,-0.750205,-0.854659,0.082051,36,0.1987,3566.2,-0.034316,-0.02135,0.114,50,0.015
2020-11-13,-0.701651,-0.45521,0.103005,35,0.198,3561.88,-0.030943,-0.018937,0.1151,50,0.015
2020-11-16,-0.785225,-0.805278,-0.011543,32,0.1944,3610.75,-0.037453,-0.021113,0.1101,50,0.015
2020-11-17,-0.754109,-0.620157,-0.004255,31,0.195,3598.49,-0.035181,-0.020025,0.1106,50,0.015
2020-11-18,-0.916097,-0.578999,-0.198508,30,0.1828,3612.26,-0.04747,-0.019813,0.1021,50,0.015
2020-11-19,-0.82203,-0.336209,-0.118154,29,0.1957,3559.5,-0.040383,-0.018388,0.1059,50,0.015
2020-11-20,-0.864501,-0.449032,-0.111684,28,0.1922,3567.97,-0.043564,-0.0191,0.1064,50,0.015
2020-11-23,-0.887524,-0.579315,-0.069299,25,0.1884,3575.31,-0.045249,-0.019912,0.1085,50,0.015
2020-11-27,-0.71268,-0.841997,-0.309036,31,0.164,3642.05,-0.032044,-0.021512,0.0981,50,0.015
2020-11-30,-0.576598,-0.397918,-0.386083,28,0.1773,3620.83,-0.021701,-0.018912,0.0949,50,0.015
2020-12-01,-0.702032,-0.199175,-0.635675,27,0.1683,3668.4,-0.030995,-0.017763,0.0841,50,0.015
2020-12-02,-0.671839,-0.415856,-0.519369,26,0.1693,3654.04,-0.028689,-0.019075,0.0894,50,0.015
2020-12-03,-0.590618,-0.522482,-0.557828,25,0.1616,3675.78,-0.022524,-0.019737,0.0879,50,0.015
2020-12-04,-0.225673,-0.438081,-0.25322,42,0.1796,3684.14,0.005038,-0.019275,0.1014,50,0.015
2020-12-07,-0.131983,-0.273515,-0.274083,39,0.1849,3695.43,0.012307,-0.018338,0.1007,50,0.015
2020-12-08,0.299775,-0.519305,-0.368561,29,0.1756,3688.39,0.044911,-0.0198,0.0968,50,0.015
2020-12-09,0.549643,-0.153188,-0.366413,28,0.1662,3697.66,0.063891,-0.017688,0.0971,50,0.015
2020-12-10,0.701037,0.021047,-0.304,27,0.1819,3672.62,0.07553,-0.0167,0.1,50,0.015
2020-12-11,0.741894,-0.076734,-0.190463,26,0.187,3658.55,0.078934,-0.017288,0.1051,50,0.015
2020-12-14,0.64086,-0.013208,-0.204928,32,0.1834,3694.58,0.071691,-0.016937,0.1047,50,0.015
2020-12-15,0.760198,-0.396651,0.013425,31,0.1874,3669.35,0.080845,-0.019175,0.1142,50,0.015
2020-12-16,0.712977,-0.367795,0.074857,30,0.1851,3695.37,0.077551,-0.019025,0.117,50,0.015
2020-12-17,0.520569,-0.557799,-0.056453,29,0.1714,3714.72,0.063306,-0.02015,0.1116,50,0.015
2020-12-18,0.864915,-0.704304,0.066423,28,0.1801,3709.0,0.089322,-0.021025,0.117,50,0.015
2020-12-21,1.300749,-0.147469,0.238428,25,0.2356,3646.37,0.122367,-0.017813,0.1245,50,0.015
2020-12-22,0.693189,-0.146242,0.055567,31,0.1957,3687.05,0.077026,-0.017825,0.117,50,0.015
2020-12-23,0.508869,-0.238875,-0.080209,30,0.1785,3703.51,0.063225,-0.018388,0.1115,50,0.015
2020-12-24,0.431043,-0.465738,-0.087159,29,0.1724,3699.1,0.057404,-0.019725,0.1114,50,0.015
2020-12-28,0.289066,-0.334048,-0.242301,25,0.164,3729.79,0.046704,-0.018987,0.1051,50,0.015
2020-12-31,0.612052,-0.140947,-0.227781,32,0.1759,3733.57,0.071164,-0.017888,0.1059,50,0.015
2021-01-04,0.885403,-0.62968,0.142233,25,0.1952,3739.68,0.092007,-0.020738,0.1215,50,0.015
2021-01-05,1.010107,-0.652151,0.274617,45,0.2075,3717.65,0.101736,-0.0209,0.1272,50,0.015
2021-01-06,0.654213,-0.511906,-0.054214,44,0.1835,3746.16,0.075024,-0.020125,0.1138,50,0.015
2021-01-07,0.471239,-0.391087,-0.178105,43,0.1786,3797.89,0.061259,-0.019462,0.1089,50,0.015
2021-01-08,0.401713,-0.507753,-0.319551,42,0.1743,3819.42,0.05606,-0.020162,0.1033,50,0.015
2021-01-11,0.63794,-0.633281,-0.080736,39,0.1903,3803.12,0.074117,-0.020913,0.1133,50,0.015
2021-01-12,0.650907,-0.175634,-0.15232,38,0.1899,3801.71,0.075286,-0.018325,0.1106,50,0.015
2021-01-13,0.6229,-0.228987,-0.172053,37,0.1843,3799.93,0.073312,-0.01865,0.11,50,0.015
2021-01-14,0.508417,-0.556796,-0.136783,36,0.1719,3819.62,0.064635,-0.02055,0.1116,50,0.015
2021-01-15,0.66264,-0.421591,0.040285,35,0.1961,3765.84,0.076342,-0.019813,0.1189,50,0.015
2021-01-19,0.502202,-0.232036,-0.021523,31,0.1844,3788.05,0.064308,-0.018775,0.1166,50,0.015
2021-01-20,0.264666,-0.487826,-0.070855,30,0.1728,3836.23,0.046276,-0.02025,0.1148,50,0.015
2021-01-21,0.466152,-1.006202,-0.138128,29,0.1676,3856.15,0.061785,-0.023188,0.1123,50,0.015
2021-01-22,0.540491,-0.634346,-0.179455,28,0.1712,3841.37,0.067663,-0.02115,0.1108,50,0.015
2021-01-25,0.540257,-0.709201,-0.132409,25,0.1711,3853.93,0.067843,-0.0216,0.1128,50,0.015
2021-01-26,0.704598,-0.025593,-0.103389,29,0.1834,3854.7,0.080595,-0.017813,0.1141,50,0.015
2021-01-27,0.881479,-0.716169,0.188583,28,0.2117,3795.7,0.094477,-0.021688,0.1259,50,0.015
2021-01-28,1.037833,-0.352993,0.498116,27,0.2242,3802.67,0.106927,-0.0197,0.1384,50,0.015
2021-01-29,1.145647,-0.365054,0.560591,26,0.2383,3768.3,0.115809,-0.019788,0.1411,50,0.015
2021-02-01,1.327219,-1.307813,1.185018,32,0.2568,3736.72,0.130458,-0.02505,0.166,50,0.015
2021-02-02,0.48748,-0.883383,0.636457,45,0.2185,3826.54,0.066643,-0.022738,0.1447,50,0.015
2021-02-03,0.375367,-0.595658,0.229481,44,0.2079,3830.25,0.058336,-0.021162,0.1289,50,0.015
2021-02-04,0.160054,-0.375819,-0.032735,43,0.1906,3850.98,0.04205,-0.01995,0.1188,50,0.015
