datetime,signal_vrp_z,signal_skew_z,signal_concavity_z,composite_score,dte,entry_iv,spx_close,tp_pct,kelly_fraction
2019-04-05,0.0,0.0,0.0,50.0,42,0.1161,2891.21,50,0.015
2019-04-08,0.0,0.0,0.0,50.0,39,0.1174,2884.94,50,0.015
2019-04-09,0.0,0.0,0.0,50.0,38,0.118,2880.09,50,0.015
2019-04-10,0.0,0.0,0.0,50.0,37,0.1185,2880.51,50,0.015
2019-04-11,0.0,0.0,0.0,50.0,36,0.1118,2890.41,50,0.015
2019-04-12,0.0,0.0,0.0,50.0,35,0.1047,2905.27,50,0.015
2019-04-15,0.0,0.0,0.0,50.0,32,0.1085,2902.77,50,0.015
2019-04-16,0.0,0.0,0.0,50.0,31,0.1009,2912.97,50,0.015
2019-04-17,0.0,0.0,0.0,50.0,30,0.1088,2903.03,50,0.015
2019-04-18,-0.259352,-0.470839,-0.25976,45.2437,29,0.1056,2897.79,50,0.015
2019-04-22,0.093953,-0.344009,-0.020843,45.174,25,0.1099,2901.83,50,0.015
2019-04-23,1.448549,-1.046847,0.384075,48.1723,27,0.1009,2919.03,50,0.015
2019-04-24,2.666464,-0.604915,-0.394482,49.9556,26,0.1025,2932.38,50,0.015
2019-04-25,3.279688,0.379998,-1.156763,55.1314,25,0.1178,2915.74,50,0.015
2019-04-26,2.482187,0.218305,-1.265148,51.5628,26,0.1093,2920.68,50,0.015
2019-04-29,2.051862,0.319295,-0.912658,51.421,25,0.1073,2941.82,50,0.015
2019-04-30,2.302488,0.339763,-0.75342,54.9446,28,0.1077,2935.76,50,0.015
2019-05-01,2.115649,0.510395,-2.061086,53.5046,27,0.107,2950.36,50,0.015
2019-05-02,2.066602,0.564025,-0.604545,56.2987,26,0.1137,2931.36,50,0.015
2019-05-03,1.633132,-0.246157,0.37457,53.1282,25,0.1079,2931.99,50,0.015
2019-05-06,3.370442,2.280629,-1.825374,62.5329,25,0.1402,2914.35,50,0.015
2019-05-07,4.0,3.355732,-1.342047,68.308,45,0.1608,2892.84,50,0.015
2019-05-08,3.835242,3.022791,-0.47755,67.3631,44,0.1655,2885.34,50,0.015
2019-05-09,3.966523,3.602916,-0.660676,67.8561,43,0.1911,2845.46,50,0.015
2019-05-10,2.624851,0.945875,1.757609,61.6104,42,0.1682,2848.45,50,0.015
2019-05-13,2.990377,1.828399,0.847918,62.9149,39,0.1835,2818.45,50,0.015
2019-05-14,2.017884,0.758155,1.567625,59.0354,38,0.1663,2830.8,50,0.015
2019-05-15,1.847588,2.198178,-2.703924,57.3828,37,0.1626,2835.9,50,0.015
2019-05-16,0.306231,0.119765,1.510307,53.0757,36,0.1398,2876.63,50,0.015
2019-05-17,0.428104,-0.250663,2.094761,53.0747,35,0.1451,2857.63,50,0.015
2019-05-20,0.735758,-0.184024,2.299613,53.8078,32,0.1534,2844.86,50,0.015
2019-05-21,0.282988,-0.566231,2.342536,51.5185,31,0.1409,2856.6,50,0.015
2019-05-22,0.202179,-0.730875,1.96256,50.2954,30,0.137,2857.37,50,0.015
2019-05-23,0.857305,-0.395015,1.250436,52.6103,29,0.1612,2818.53,50,0.015
2019-05-24,0.152013,-0.751878,1.785866,50.9133,28,0.1459,2832.74,50,0.015
2019-05-28,0.401666,-0.991851,1.785393,50.8408,27,0.1477,2834.32,50,0.015
2019-05-29,0.605226,-1.550031,2.534957,51.4522,26,0.1656,2785.65,50,0.015
2019-05-30,0.256911,-1.775547,2.368924,50.4445,25,0.1561,2795.27,50,0.015
2019-05-31,0.964604,-1.652414,2.14539,51.4648,26,0.1802,2753.93,50,0.015
2019-06-03,0.964504,-1.048102,1.489761,51.8167,25,0.1799,2747.97,50,0.015
2019-06-04,0.141327,-0.686273,1.591263,51.0878,45,0.1653,2769.05,50,0.015
2019-06-05,-0.692913,-0.717954,1.6656,49.06,44,0.1577,2811.29,50,0.015
2019-06-06,-1.116251,-0.842036,1.391455,47.3518,43,0.1496,2827.99,50,0.015
2019-06-07,-1.408881,-0.41704,0.958308,46.5928,42,0.1428,2867.12,50,0.015
2019-06-10,-1.508681,-0.218834,0.536795,45.5821,39,0.1437,2895.8,50,0.015
2019-06-11,-1.325648,-0.339439,0.830112,45.288,38,0.1415,2899.05,50,0.015
2019-06-12,-1.150588,-0.346966,0.958709,46.3436,37,0.1471,2881.99,50,0.015
2019-06-13,-1.24818,-0.496249,1.03772,45.2986,36,0.1444,2887.52,50,0.015
2019-06-14,-0.881466,-0.199191,1.104103,46.6947,35,0.1445,2883.72,50,0.015
2019-06-17,-0.977498,-0.465039,1.25353,45.5785,32,0.14,2892.81,50,0.015
2019-06-18,-1.248789,-0.548436,0.788715,43.8931,31,0.1359,2922.98,50,0.015
2019-06-19,-1.17855,-0.074691,0.910665,45.7425,30,0.1371,2919.97,50,0.015
2019-06-20,-1.889108,-0.95204,0.547492,42.5146,29,0.1239,2953.5,50,0.015
2019-06-21,-1.315081,-0.451462,0.106457,44.3314,28,0.1261,2949.76,50,0.015
2019-06-24,-1.071601,-0.613619,0.242796,43.9987,25,0.1314,2953.97,50,0.015
2019-06-25,-1.026853,-0.551477,0.456831,44.918,27,0.135,2937.26,50,0.015
2019-06-26,-0.206008,-0.041462,-0.007445,47.3703,26,0.1389,2920.96,50,0.015
2019-06-27,-0.148733,-0.344764,0.721947,47.6301,25,0.1403,2924.46,50,0.015
2019-06-28,0.483617,0.040282,0.0461,48.6803,26,0.1375,2931.89,50,0.015
2019-07-01,-0.454022,-0.305457,-0.34969,44.3843,25,0.1181,2970.26,50,0.015
2019-07-02,-0.329711,-0.185044,0.272373,47.9417,45,0.1222,2963.88,50,0.015
2019-07-03,-0.176036,-0.26386,0.361915,47.9348,44,0.1171,2981.18,50,0.015
2019-07-05,-0.086908,0.167172,-0.123645,49.0144,42,0.1199,2976.15,50,0.015
2019-07-08,0.330914,0.226671,-0.360384,49.3226,39,0.1208,2979.43,50,0.015
2019-07-09,0.553428,0.669143,-0.589146,50.9959,38,0.1228,2969.37,50,0.015
2019-07-10,-0.010455,-0.052212,-0.266262,48.2344,37,0.114,2997.46,50,0.015
2019-07-11,0.105253,-0.224468,-0.214653,48.9086,36,0.1126,2997.14,50,0.015
2019-07-12,-0.050378,-0.152198,-0.007796,49.0034,35,0.1089,3004.44,50,0.015
2019-07-15,-0.000603,-0.284517,-0.222352,48.7014,32,0.1092,3011.48,50,0.015
2019-07-16,-0.241174,0.014439,-0.78879,48.9101,31,0.1037,3011.86,50,0.015
2019-07-17,0.134381,0.385467,-1.018858,50.5079,30,0.1095,2998.45,50,0.015
2019-07-18,0.411525,0.859509,-0.971703,52.7028,29,0.1185,2984.03,50,0.015
2019-07-19,0.505137,-0.016189,-0.383661,51.0483,28,0.1132,2999.28,50,0.015
2019-07-22,0.712782,0.316545,-0.413409,52.0581,25,0.1208,2983.41,50,0.015
2019-07-23,0.390261,-0.529883,-0.076194,50.058,27,0.1135,2989.78,50,0.015
2019-07-24,0.073422,-0.84114,0.328264,49.0505,26,0.1045,3006.84,50,0.015
2019-07-25,0.399035,-0.741363,-0.5517,50.415,25,0.108,3008.84,50,0.015
2019-07-26,0.260069,-1.272137,0.72269,49.7311,26,0.105,3017.77,50,0.015
2019-07-29,0.582505,-0.422084,-0.080308,50.2916,25,0.1128,3015.5,50,0.015
2019-07-30,1.215474,0.062852,-0.521034,52.8759,27,0.1146,3008.94,50,0.015
2019-07-31,1.44694,0.094241,-0.643365,54.2438,26,0.1194,3014.21,50,0.015
2019-08-01,1.47127,0.739293,-0.51494,56.0965,25,0.123,2993.87,50,0.015
2019-08-02,1.951437,2.6746,-1.009351,60.8161,26,0.1743,2926.29,50,0.015
2019-08-05,2.492736,2.379718,0.230141,61.9788,25,0.2042,2873.58,50,0.015
2019-08-06,2.029235,2.099253,0.837395,62.841,45,0.1952,2858.14,50,0.015
2019-08-07,2.485343,2.633412,1.10438,64.463,44,0.1995,2848.98,50,0.015
2019-08-08,0.013475,1.791204,1.281892,57.2104,43,0.1671,2908.69,50,0.015
2019-08-09,-0.133246,2.675468,0.327276,57.273,42,0.1645,2922.01,50,0.015
2019-08-12,0.34695,2.284524,0.963161,57.4594,39,0.1775,2898.01,50,0.015
2019-08-13,-0.248027,2.122474,1.200319,56.1179,38,0.1687,2925.96,50,0.015
2019-08-14,0.324319,1.382387,1.77013,55.3311,37,0.1931,2874.85,50,0.015
2019-08-15,0.721426,1.014923,1.640523,55.5052,36,0.2036,2853.55,50,0.015
2019-08-16,-0.281128,0.402978,2.312465,52.8456,35,0.1804,2872.14,50,0.015
2019-08-19,-1.574895,0.494724,1.876717,49.5903,32,0.1599,2915.81,50,0.015
2019-08-20,-1.592151,0.080928,2.646249,49.4607,31,0.1586,2911.58,50,0.015
2019-08-21,-1.962525,-0.407566,2.347375,47.467,30,0.1482,2922.39,50,0.015
2019-08-22,-1.877689,-0.14236,2.191396,47.7435,29,0.1498,2928.27,50,0.015
2019-08-23,-1.505892,-0.160773,2.277207,47.9541,28,0.1579,2914.64,50,0.015
2019-08-26,-0.26917,0.389423,1.959324,51.4625,25,0.1986,2860.4,50,0.015
2019-08-27,-1.4902,0.07435,2.267853,49.0583,27,0.1739,2889.36,50,0.015
2019-08-28,-0.91469,0.264798,2.381855,50.8159,26,0.1878,2871.84,50,0.015
2019-08-29,-2.406781,0.665551,1.785435,48.0631,25,0.1603,2916.9,50,0.015
2019-08-30,-1.928982,1.313971,1.071345,49.0911,26,0.1552,2935.23,50,0.015
2019-09-03,-0.514324,2.239383,0.916172,53.8954,45,0.1859,2893.04,50,0.015
2019-09-04,-1.249019,2.150309,0.773333,52.0209,44,0.1691,2922.44,50,0.015
2019-09-05,-2.657827,1.636839,0.145301,46.8486,43,0.144,2980.75,50,0.015
2019-09-06,-2.325819,1.859602,0.081155,48.077,42,0.1379,2978.81,50,0.015
2019-09-09,-2.506983,1.723547,-0.103648,46.2926,39,0.1315,2983.33,50,0.015
2019-09-10,-2.078102,1.794222,0.231314,48.0087,38,0.1415,2958.74,50,0.015
2019-09-11,-2.466116,1.207094,0.223429,46.4631,37,0.13,2986.65,50,0.015
2019-09-12,-2.176659,1.179915,-0.801424,46.811,36,0.1236,3012.03,50,0.015
2019-09-13,-2.211566,1.098787,-0.71141,45.0801,35,0.118,3009.15,50,0.015
2019-09-16,-1.953804,0.982662,-0.17683,47.0285,32,0.1248,2999.28,50,0.015
2019-09-17,-1.2366,0.341892,-0.039456,53.4198,31,0.137,2996.17,50,0.015
2019-09-18,-1.522695,0.386237,0.477266,47.9546,30,0.1283,2998.54,50,0.015
2019-09-19,-2.047136,0.09313,-0.132904,44.9563,29,0.1137,3016.95,50,0.015
2019-09-20,-2.053169,0.156874,0.089099,45.382,28,0.113,3012.75,50,0.015
2019-09-23,-1.394225,0.83513,0.955435,48.8904,25,0.1346,2984.49,50,0.015
2019-09-24,-1.075648,0.298569,0.753461,48.8864,27,0.1251,3002.78,50,0.015
2019-09-25,-0.405341,0.8315,0.596892,50.7366,26,0.1532,2960.46,50,0.015
2019-09-26,-0.772232,0.624785,0.821095,49.6675,25,0.1405,2975.57,50,0.015
2019-09-27,-0.494409,0.603851,0.678209,49.5981,26,0.139,2973.84,50,0.015
2019-09-30,-0.143985,0.472072,0.961098,51.0704,25,0.1476,2975.02,50,0.015
2019-10-01,0.569848,1.18397,0.864446,54.1859,45,0.1565,2966.16,50,0.015
2019-10-02,0.891007,1.074192,1.765633,57.3912,44,0.1832,2906.43,50,0.015
2019-10-03,1.824899,-0.005531,2.051667,58.0734,43,0.1984,2862.09,50,0.015
2019-10-04,-0.246444,0.597578,2.148654,54.5011,42,0.1678,2929.45,50,0.015
2019-10-07,-0.464923,0.855605,2.015903,54.7284,39,0.1627,2944.32,50,0.015
2019-10-08,-0.058944,0.702711,1.931146,55.4739,38,0.1794,2903.0,50,0.015
2019-10-09,0.07713,0.737111,1.779683,55.2612,37,0.1793,2910.66,50,0.015
2019-10-10,-0.346864,0.7247,1.469261,52.6038,36,0.1667,2933.62,50,0.015
2019-10-11,-1.56028,0.096014,1.84433,48.0791,35,0.1447,2983.29,50,0.015
2019-10-14,-1.513242,-0.700186,1.520868,49.6478,32,0.146,2969.54,50,0.015
2019-10-15,-2.247837,-0.913073,1.490333,43.5824,31,0.126,2987.15,50,0.015
2019-10-16,-2.145876,-0.871106,1.298236,43.5388,30,0.1279,2988.04,50,0.015
2019-10-17,-2.350354,-0.951549,0.866251,41.8725,29,0.121,3006.48,50,0.015
2019-10-18,-2.209431,-0.89045,0.621413,42.3813,28,0.1245,2994.44,50,0.015
2019-10-21,-2.107076,-0.811121,0.894876,42.3681,25,0.1232,2998.1,50,0.015
2019-10-22,-2.156829,-0.713592,0.414832,42.0012,27,0.12,3010.16,50,0.015
2019-10-23,-1.743281,-1.049772,0.620919,42.9113,26,0.1241,2996.43,50,0.015
2019-10-24,-1.761887,-0.752288,0.802292,42.8811,25,0.1222,3002.31,50,0.015
2019-10-25,-1.94396,-0.852937,0.7676,42.9947,26,0.1163,3012.51,50,0.015
2019-10-28,-2.038643,-0.764312,0.136623,42.3288,25,0.1155,3040.47,50,0.015
2019-10-29,-1.924574,-0.666839,-0.398886,43.6357,27,0.1176,3040.44,50,0.015
2019-10-30,-1.271323,-0.796769,0.29217,44.3659,26,0.1169,3034.23,50,0.015
2019-10-31,-0.723391,-0.746189,0.511257,45.8448,25,0.1187,3031.4,50,0.015
2019-11-01,-0.466818,-0.809606,-0.207764,43.4297,26,0.1058,3063.38,50,0.015
2019-11-04,-0.249573,-0.815761,-0.245667,44.8338,25,0.1127,3079.83,50,0.015
2019-11-05,0.594107,0.478198,-1.173123,50.3919,45,0.1211,3075.57,50,0.015
2019-11-06,0.551258,0.410199,-0.874616,50.8012,44,0.1203,3076.48,50,0.015
2019-11-07,0.501109,0.075566,-0.762035,49.3816,43,0.1174,3093.68,50,0.015
2019-11-08,0.984109,0.3046,-0.984257,50.4382,42,0.118,3080.55,50,0.015
2019-11-11,1.407109,-0.337529,-0.42001,55.5017,39,0.1276,3083.42,50,0.015
2019-11-12,1.034684,-0.518885,-0.337877,49.2539,38,0.1155,3098.26,50,0.015
2019-11-13,1.079572,-0.450038,0.133052,50.9207,37,0.1191,3088.76,50,0.015
2019-11-14,1.044776,0.032662,-0.38459,50.9149,36,0.1162,3095.79,50,0.015
2019-11-15,0.97152,-0.034974,-0.344366,50.4466,35,0.1113,3107.48,50,0.015
2019-11-18,0.959201,-0.141309,-0.574457,49.5649,32,0.1111,3116.33,50,0.015
2019-11-19,0.921206,-0.257332,-0.273759,49.5121,31,0.1096,3120.6,50,0.015
2019-11-20,1.008174,-0.013733,-0.090881,50.0847,30,0.1096,3114.61,50,0.015
2019-11-21,1.10292,0.190863,0.392202,52.0043,29,0.1155,3104.19,50,0.015
2019-11-22,0.922296,-0.239175,0.491818,50.5797,28,0.1097,3109.4,50,0.015
2019-11-25,0.788983,-0.365792,0.264011,49.1046,25,0.1019,3129.54,50,0.015
2019-11-26,0.690573,-0.502101,0.227372,48.426,27,0.0987,3136.01,50,0.015
2019-11-27,0.663431,-0.431913,0.014158,48.412,26,0.0965,3144.32,50,0.015
2019-11-29,0.859364,-0.046997,-0.430698,48.9283,25,0.1018,3150.05,50,0.015
2019-12-02,1.490851,0.653327,0.631857,53.7405,32,0.1218,3126.01,50,0.015
2019-12-03,1.812015,1.658485,0.201586,58.7122,31,0.1558,3076.26,50,0.015
2019-12-04,0.561895,0.28712,1.05168,52.6737,30,0.1277,3114.08,50,0.015
2019-12-05,0.833966,0.473707,1.079578,54.089,29,0.1372,3104.62,50,0.015
2019-12-06,-0.131501,0.116947,0.711096,48.7723,28,0.116,3145.75,50,0.015
2019-12-09,-0.112763,1.066694,0.155929,49.0087,25,0.1148,3148.35,50,0.015
2019-12-10,0.191854,1.823424,-0.285578,52.2641,34,0.1258,3136.37,50,0.015
2019-12-11,0.263707,1.412469,-0.16774,51.4672,33,0.127,3140.23,50,0.015
2019-12-12,-0.479018,0.912153,-0.013936,46.2859,32,0.1088,3173.82,50,0.015
2019-12-13,-0.734857,0.328823,-0.046771,44.1137,31,0.1009,3173.18,50,0.015
2019-12-16,-1.257842,0.2099,-0.767176,41.781,28,0.0859,3193.81,50,0.015
2019-12-17,-1.247967,0.288347,-1.353241,40.977,27,0.0859,3194.9,50,0.015
2019-12-18,-1.239468,0.406291,-1.41847,41.614,26,0.0861,3193.76,50,0.015
2019-12-19,-1.146258,0.524107,-1.336039,41.9433,25,0.0882,3195.76,50,0.015
2019-12-20,-1.108231,0.572272,-1.624626,42.5581,32,0.0894,3217.35,50,0.015
2019-12-23,-0.965627,1.156661,-2.045859,43.9316,29,0.0937,3225.13,50,0.015
2019-12-24,-0.912238,0.952442,-1.980135,44.0145,28,0.0942,3222.22,50,0.015
2019-12-26,-0.969775,0.710364,-1.3838,43.8162,26,0.0924,3231.51,50,0.015
2019-12-27,-0.802809,0.767749,-1.655601,44.3663,25,0.0975,3240.6,50,0.015
2020-01-02,0.15104,0.297724,-0.343362,46.7782,25,0.1043,3241.3,50,0.015
2020-01-03,0.690312,0.018021,0.532831,48.6512,26,0.114,3236.4,50,0.015
2020-01-06,1.005263,0.826863,0.771927,52.4172,28,0.1235,3227.85,50,0.015
2020-01-07,1.340114,0.684093,0.560882,53.9148,45,0.1218,3238.92,50,0.015
2020-01-08,1.202684,0.461946,0.408167,52.9359,44,0.1179,3248.06,50,0.015
2020-01-09,1.09181,0.270419,0.086095,51.5215,43,0.1133,3268.1,50,0.015
2020-01-10,0.863469,0.540886,-0.488496,50.303,42,0.1065,3279.88,50,0.015
2020-01-13,1.233782,0.388662,0.044611,52.1486,39,0.1113,3272.64,50,0.015
2020-01-14,1.138481,-0.156082,0.269369,50.7463,38,0.1086,3284.49,50,0.015
2020-01-15,1.149154,-0.186034,0.497838,50.627,37,0.1063,3292.51,50,0.015
2020-01-16,1.07278,-0.387864,-0.24575,49.947,36,0.1048,3306.82,50,0.015
2020-01-17,1.014588,-0.113516,-0.562271,50.1245,35,0.1036,3322.73,50,0.015
2020-01-21,1.178051,-0.224917,-0.214117,50.8221,31,0.1093,3321.3,50,0.015
2020-01-22,1.233529,-0.275286,-0.20987,51.0126,30,0.1085,3332.36,50,0.015
2020-01-23,1.324146,0.243869,-0.019412,53.3363,29,0.1177,3313.77,50,0.015
2020-01-24,1.196323,0.104494,-0.096918,52.3995,28,0.114,3326.32,50,0.015
2020-01-27,1.213798,1.119829,0.609803,58.43,25,0.1639,3247.85,50,0.015
2020-01-28,0.497712,0.534526,0.895663,55.9076,27,0.1434,3268.8,50,0.015
2020-01-29,0.721941,0.236436,1.165678,56.2127,26,0.1472,3274.65,50,0.015
2020-01-30,0.864556,0.110489,1.171884,56.0037,25,0.1531,3262.23,50,0.015
2020-01-31,1.294968,1.098204,0.938601,55.7958,33,0.1649,3257.12,50,0.015
2020-02-03,1.001187,0.599403,0.688493,54.1357,30,0.1557,3262.61,50,0.015
2020-02-04,0.50273,0.278922,0.816306,52.5448,29,0.1432,3290.86,50,0.015
2020-02-05,0.266635,-0.727807,1.466462,51.2535,28,0.14,3323.34,50,0.015
2020-02-06,-0.03954,0.102692,-0.062171,50.3896,27,0.1315,3343.87,50,0.015
2020-02-07,0.043281,0.855853,-0.207265,51.4598,26,0.134,3331.98,50,0.015
2020-02-10,0.139013,0.735594,-0.156467,51.5065,30,0.1366,3333.63,50,0.015
2020-02-11,-0.430279,0.534169,-0.718181,50.022,29,0.1243,3373.17,50,0.015
2020-02-12,-0.479598,0.716943,-0.667658,49.9961,28,0.1225,3372.59,50,0.015
2020-02-13,-0.460405,0.519552,-0.180944,49.9339,27,0.1233,3367.69,50,0.015
